lead_id,attitude,language,text
4aa86334-56a5-4234-9e27-26e64999f2f9,disengaged,tr,"Olark sohbeti sırasında yapılan görüşmede, ilgisinin sınırlı olduğu ve dönüş yapmaktan kaçındığı gözlemlendi. Kısa yanıtlar vererek, sürecin ilerlemesine dair net bir işaret bırakmadı."
7497ef96-c9f6-4bb6-b236-139e817ffeda,positive_engagement,mix,"Lead, web sitemizdeki içeriklere oldukça ilgiliydi ve birçok soru sordu. Demo talebi bulundu, ayrıca pricing hakkında daha fazla bilgi almak istedi. Takip için uygun zamanlarını belirlemek üzere iletişimde kalmayı önerdim."
64004f07-618b-4dd9-b633-96fdcebc5d35,objection,en,"The conversation was constructive, with the lead expressing some concerns regarding pricing and the overall value proposition. They seem interested but cautious about committing at this stage, wanting more clarity on specific features and timeframes."
112b1f51-3cad-4acc-9a4b-5f1c952129df,positive_engagement,mix,"Lead, siteyi dikkate değer bir süre ziyaret etti ve SMS üzerinden iletişimde bulundu. İlgisini çeken birkaç soru sordu ve bir demo için takip isteğinde bulundu, bu nedenle gelecekteki etkileşimlerde fırsatları değerlendirmek önemli olacak."
cc7fca0f-e3ab-4244-a010-67f14078894c,disengaged,tr,"Olark sohbeti üzerinden yapılan görüşmede, lead'in sorularına sınırlı yanıtlar verdiği ve ilgisinin düşük olduğu gözlemlendi. Tekrar bir iletişim kurma isteği göstermediği için gelişme kaydedilmedi."
da8a2612-9076-4ed6-8a9a-b490b7c27bee,positive_engagement,tr,"Lead, Olark Chat üzerinden bizimle iletişime geçti ve ürün hakkında birkaç soru sordu. Demosunu görmek istediğini belirtti ve detaylı bilgi almak için takip yapılmasını talep etti. İlgisi oldukça yüksek."
fc5cf3bb-54c5-45d9-931c-4e55c587b3fc,objection,en,"The conversation revealed some hesitations regarding the pricing structure and the implementation timeline. The engagement was open, but there is a clear need for further clarification before moving forward."
c0e60164-bed0-4177-ad15-93937310f5c6,neutral,tr,"E-posta ile yapılan iletişim geri döndü, bu nedenle bu konuda alternatif bir iletişim yöntemi denemek gerekecek. Siteyi ziyaret süresi düşük, daha fazla ilgi çekmek için içerik paylaşımını artırmayı düşünebiliriz."
82cf5ee4-4c01-4f5b-bc33-172b922cbf8a,neutral,tr,"Olark sohbeti üzerinden yapılan etkileşimde, lead’ın ilgi alanları veya ihtiyaçları hakkında detaylı bilgi paylaşılmadı. Siteyi kısa bir süre ziyaret etti ve sonraki adımlar hakkında net bir geri dönüş alınamadı. Takip için uygun zaman belirlenebilir."
86646089-7f14-4df2-9c28-75b0a6ff2d3c,objection,mix,"Lead, pricing konusundaki bazı endişelerini dile getirdi ve ürünün değerine dair daha fazla bilgi istedi. Demo için uygun zamanlama hakkında da kararsız kaldı, bu nedenle bir follow-up planlamamız iyi olabilir. Site ziyaret süresi oldukça kısa geçti, bu da ilgisinin sınırlı olabileceğini gösteriyor."
95905d28-a5aa-49ce-99be-87641c956274,positive_engagement,en,"The interaction was positive, with the lead expressing genuine interest in our finance management solutions. They asked insightful questions and requested a follow-up demo to explore further options. Overall, the engagement shows a strong willingness to learn more about our offerings."
696eeb71-28d1-4f4c-a5ea-03682281589f,objection,mix,"Lead ile yapılan chat sırasında pricing konusunda bazı tereddütler mevcut. İçeriği ve sağlanan değerleri sorguladı, özellikle maliyet ve zamanlama hakkında daha fazla bilgi almak istedi. Takip için uygun bir zaman belirlemek gerekiyor."
9d34be1a-b9d1-414f-9744-8d5953559807,disengaged,mix,Lead'in son e-posta iletimi geri dönmüş ve site ziyaret süresi düşük. Follow-up için yanıt alamadım ve şu an ilgisi görünmüyor; bu yüzden iletişimi sürdürmekte zorlanıyorum. CRM'deki pipeline'ı güncellemem gerekebilir.
40756b98-87ee-4878-8369-ac8ddcf99692,positive_engagement,tr,"E-posta açıldıktan sonra yapılan takviye iletişimi sırasında, lead seyahat ve turizm alanındaki hizmetlerimizle ilgili çeşitli sorular sordu ve bir demo talep etti. İlgisi yüksek görünüyor, süreci devam ettirmek için bir sonraki adımı belirlemeye çalışmalıyız."
ffb5994d-2970-4e86-8ed7-d0c77fb5b6f0,positive_engagement,tr,"Etkileşimde, lead sitenin sağladığı bilgilerle ilgili birkaç soruda bulundu ve hizmetlerin nasıl çalıştığını merak etti. Ayrıca, ilerleyen günlerde bir demo talep etme isteğini belirtti. Takip için uygun bir zaman belirlemek üzere iletişimde kalmaya devam edilecek."
ff75ebd8-17d8-4753-a7dd-c32dae5fa34f,neutral,en,"The lead visited the website, focusing on finance management content, but spent a relatively short amount of time on the pages. Further engagement may be necessary to gauge interest levels."
96f849b6-bb9d-4a96-8774-467f82a4e565,neutral,mix,"Lead, banking ve investment alanlarıyla ilgileniyor. SMS gönderimi sonrası herhangi bir geri dönüş almadık, ancak site ziyaret süresi orta seviyede. Önümüzdeki günlerde follow-up yaparak bilgi akışını sürdüreceğiz."
81a23cd8-e8ca-4484-afbd-02ed7366cee2,objection,tr,"Son iletişimde, bütçe ve zamanlama konularında bazı endişelerini dile getirdi. Fiyatlarla ilgili daha fazla bilgi ve esneklik seçenekleri istedi. Daha sonraki adımları konuşmak üzere iletişimde kalmayı tercih etti."
a8630787-73d1-49fd-872d-fd535afa7774,objection,mix,"Lead, teklifin fiyatı ve içeriği hakkında bazı sorular sordu, daha fazla bilgi istedi. Ayrıca, çözümün kendi ihtiyaçlarına uygun olup olmadığı konusunda temkinli bir yaklaşım sergiledi. Takip etmek için bir 'follow-up' planı oluşturmak önemli olacak."
51857037-ee26-4e20-a188-336fd7557b18,disengaged,en,"The lead opened the email but did not respond to further inquiries. Although there was a high time spent on the website, they seem to have limited interest in engaging further at this time."
653ee3a4-cfcd-4961-a5d6-3c40920f491a,objection,tr,"Yapılan görüşmede, fiyatlandırma konusunda bazı endişelerini dile getirdi ve süreçle ilgili belirsizlikler yaşadığını ifade etti. Ancak konuya yönelik ilgi gösterdiği ve daha fazla bilgi almak istediği anlaşılıyor."
fc118841-d835-4b7f-b7ae-71495939f5bb,positive_engagement,tr,"Lead, daha fazla bilgi almak için sorular sordu ve bir takip/demo talep etti. İlgili bir tutum sergilediği gözlemleniyor."
e6593fc5-428e-4981-ad3b-39ea155aaaea,positive_engagement,tr,"Lead, e-postayı açtıktan sonra web sitemizde uzun süre dolaşarak insan kaynakları yönetimi üzerine bazı sorular sordu. Ayrıca bir demo talebinde bulundu ve daha fazla bilgi almak için iletişimde kalmak istediğini belirtti."
1662c0e4-0a8d-4440-a8cc-c4243e6ecd3a,disengaged,en,"The interaction remains distant, with the lead showing minimal engagement after opening the email. There has been no follow-up or additional interest expressed in our offerings."
f0014227-e0d7-4639-886b-e24629defbda,positive_engagement,mix,"Lead, bizimle ilgili daha fazla bilgi almak için birkaç soru sordu ve demo talep etti. Ürünlerimizin pricing seçenekleri hakkında detaylı bilgi istemekte. Takip için uygun bir zaman belirlemek üzere iletişimde kalacağız."
bb954e93-1e14-40bb-b6eb-479297574e53,objection,tr,"Yapılan görüşmede, alınan bilgiler doğrultusunda bazı endişelerle birlikte içeriğin fiyatı ve uygunluğu hakkında sorular yöneltildi. Lead, sunduğumuz çözümlerin kendilerine ne kadar fayda sağlayacağına dair temkinli bir yaklaşım sergiledi. İlerlemek için daha fazla bilgi sunmamız gerektiği anlaşılıyor."
1c5546ec-aeb2-4fd6-931c-6517c60de6d8,positive_engagement,tr,"Lead, insan kaynakları yönetimi konusunda bilgi arayışında olduğunu belirtti ve sistemimizle ilgili bazı sorular sordu. Ayrıca, bir demo talep ettiğini iletti ve konuyla ilgili daha fazla bilgi almak istediğini ifade etti. Yaptığı site ziyareti süresi ortalamadaydı ve bu ilgisini gösteriyor."
d7b67b67-4471-4852-a459-be817371c860,objection,en,"The interaction revealed some concerns regarding pricing and the implementation timeline. The dialogue was constructive, but the lead seemed cautious about moving forward at this stage. Further discussions may be needed to address their questions."
b8f85fd6-89d6-4ece-a025-eb3a91c5cfe1,disengaged,tr,Web sitesini ziyaret etti ancak etkileşim düzeyi düşük. İlgisi hakkında net bir geri dönüş almadık. Belgelerle ilgili daha fazla bilgi isteyebiliriz ama şu an için beklemede kalacak.
79439cb8-aca6-4238-8053-c5678f5652c2,disengaged,en,"The interaction was brief, with minimal engagement observed. The lead visited the website but did not respond to follow-up attempts. There seems to be a lack of interest at this stage."
7618496d-132b-4784-a942-741ededa5d8d,disengaged,mix,"Lead, siteyi ziyaret ettikten sonra kısa bir süre içinde dönüş yapmadı ve ilgisini gösteren bir işaret yok. Follow-up için önümüzdeki hafta tekrar denemek gerekebilir, ama şu an için yanıt beklemekten başka bir şey yapamıyoruz."
415165bd-caff-408b-84be-2d4206f81ac9,neutral,tr,"Lead, son gönderdiğim e-postayı açtı ve siteyi uzun süre ziyaret etti. İlgili alanı medya ve reklamcılık olduğundan, ilerleyen günlerde ilgili içerikleri paylaşmaya devam edeceğim. Takipte kalacağım."
8d3ff0bf-1084-46de-b3d1-84d00a00b175,objection,en,"The interaction revealed some hesitations regarding the pricing structure and the timeline for implementation. Although the dialogue remained open, there were clear signs of caution when discussing specific content details. Follow-up is necessary to address these concerns."
766aae31-629f-412b-a189-b04afd68ada0,neutral,en,The lead opened the recent email but spent a short amount of time on the site. Further follow-up may be necessary to gauge interest in the offerings related to Business Administration.
4fda6275-558f-4b45-b47e-d817bb97b32e,neutral,tr,"Görevli ile gerçekleştirilen SMS iletişimi sonrası, pazarlama yönetimi alanında bilgi almak amacıyla web sitesini ziyaret etti. Ziyaret süresi kısa oldu. Takip edilmesi gereken bir durum olarak kaydedildi."
0b911dd4-f150-4c72-be23-b48dc2f81640,positive_engagement,tr,"Lead, ürün hakkında daha fazla bilgi almak için sorular sordu ve bir demo talep etti. Google üzerinden siteyi ziyaret etti, ancak kalma süresi oldukça kısa oldu. İlgisini devam ettiriyor gibi görünüyor."
6a98cbc0-0a38-42a7-993c-d11d7615616f,positive_engagement,mix,"Lead, marketing management konusunda çok ilgili görünüyor ve birkaç sorusu vardı. Demo talep etti ve pricing hakkında bilgi almak istedi. İletişimimizi sürdürmek için bir follow-up planlamak faydalı olabilir."
2e3d47d4-2af4-4689-8a1a-197c151665b9,positive_engagement,en,"The lead expressed a keen interest in our services related to Human Resource Management and asked several insightful questions during our interaction. They also requested a follow-up demo to explore our offerings further, indicating a strong engagement level."
6546517e-e32d-45a9-b7bf-afdae5a461a2,disengaged,en,"Followed up via SMS, but received a brief response without much engagement. The lead seems uninterested in further discussion at this time."
26176c40-6d24-4ca3-a8eb-2210712ca1ae,positive_engagement,mix,"Lead, gönderdiğim SMS'e olumlu bir yanıt verdi ve ürünle ilgili birkaç soru sordu. Özellikle pricing ve demo için takip isteğinde bulundu. İlgili görünmesi, potansiyel bir iş birlikteliği için umut verici."
aa503b9c-f853-497f-a1cc-97d6b13312d1,positive_engagement,tr,"Yapılan SMS sonrası iletişimde, lead'in ürün hakkında birkaç spesifik sorusu oldu ve ilgiyle daha fazla bilgi almak istediğini belirtti. Demo talebiyle ilgili bir görüşme ayarlamak için uygun zamanlarını sordu."
f8b8b9bb-0946-4566-9908-8df33cb1993f,disengaged,tr,"Yapılan e-posta gönderimi ile ilgili olarak, lead’in e-postayı açtığı ancak sonraki geri dönüş yapmadığı ve siteyi çok kısa süreli ziyaret ettiği gözlemlendi. İlgisinin düşük olduğu anlaşılıyor."
ba275a2b-4349-46f6-a756-8deae9104848,disengaged,mix,"Son e-posta açıldı, ancak geri dönüş almadım. Ziyaret süresi oldukça düşük ve lead ile daha fazla etkileşim sağlamak için bir follow-up yapmayı değerlendireceğim. Gelişmeleri takip etmeye devam edeceğim."
7c3f0ae6-bd4b-40bb-9634-d9f615db32fb,disengaged,tr,"Gönderilen e-postayı açtı ancak yanıt vermedi. Siteyi çok kısa süreyle ziyaret etti, bu da ilgisinin sınırlı olduğunu gösteriyor. Durumu izlemeye devam edilecek."
9dd3c3f5-8257-4538-b701-b259e73460cd,positive_engagement,tr,"Yapılan sohbet sonrası lead, ürünle ilgili daha fazla bilgi almak için bir demo talep etti ve bazı spesifik sorular yöneltti. İlgilendiği detayları öğrenmek için iletişimi sürdürmek önemli görünüyor."
e0a59ef1-4d70-4c72-a998-4a2a9c824cd9,positive_engagement,tr,"E-posta üzerinden yapılan son iletişimde, konuya ilgi duyduğu ve bazı sorular sorduğu görüldü. Ayrıca, sistem hakkında daha fazla bilgi almak için bir demo talebinde bulundu. Ziyaret süresi kısa olsa da, etkileşim isteği dikkat çekici."
99cd0a3b-7aa1-4915-a993-b6f2de1b759b,objection,tr,"Yapılan iletişimde, fiyat ve içerikler hakkında bazı endişelerini dile getirdi; ayrıca zamanlamanın kendisi için uygun olup olmadığını sorguladı. Ancak, ürünle ilgili daha fazla bilgi almak istediğini de belirtti."
26b93466-f3ae-444d-95f3-8894ecb08493,disengaged,tr,"Son e-postayı açtı, fakat geri dönüş yapmadı. Siteyi uzun süre ziyaret etti, ancak daha fazla etkileşimde bulunmadı. İlgisini çekecek bir konu üzerine tekrar iletişime geçmeyi düşünebilirim."
014812f5-b21c-46ad-b5ed-a36bb8e7a009,disengaged,mix,Olark üzerinden yapılan sohbet sonrasında lead ile iletişimde bir ilerleme kaydedilemedi. Kısa yanıtlar verdi ve ilgi göstermedi. Takip etmemiz gereken bir adım yok gibi görünüyor.
68130c6a-b5f6-4524-a344-f655087c2a4c,neutral,mix,"Lead, Olark Chat üzerinden ulaştı ve e-posta içeriğini açtı. Siteyi çok kısa bir süre ziyaret etti, bu nedenle daha fazla bilgi almak için bir follow-up yapılması uygun olabilir. İlgilendiği uzmanlık alanı henüz belirtilmemiş."
49b4f524-e59a-48dd-94dc-eef7c6311d82,objection,mix,"Lead ile yapılan görüşmede, sunduğumuz hizmetlerin pricing konusunda bazı endişeleri olduğunu belirtti. Ayrıca, demo ile ilgili zamanlama ve içerik hakkında daha fazla bilgi istedi. Devam eden süreci takip etmek için bir follow-up planlamak faydalı olabilir."
6ffa8632-a3e8-4852-afa0-676875e5dbb3,disengaged,mix,"Lead ile yapılan son görüşmede, ilgisinin düşük olduğu ve geri dönüş yapmadığı gözlemlendi. Geçtiğimiz hafta bir demo talep etmişti, ancak pricing konusunda herhangi bir açıklama isteği ya da follow-up talebi gelmedi. Şu an için pipeline'da ilerleme sağlaması zor görünüyor."
dc3b5191-4fc0-4fa0-b4d4-38ea795e5bcd,disengaged,tr,"Yapılan görüşmede, lead kısa cevaplar verdi ve ilgi düzeyi düşük göründü. Chat sonrası geri dönüş yapmadı ve siteyi hızlı bir şekilde terk etti."
7ae90adc-b85a-4b52-a62f-bd35f90a261d,positive_engagement,tr,"Yapılan görüşmede, lead platformumuzla ilgili detaylı sorular sordu ve demo talebinde bulundu. Olumlu bir ilgi gösterdi ve en kısa zamanda bir takip yapılmasına sıcak baktığını belirtti."
20ed995c-0612-4065-a48b-bdfb399d4860,objection,mix,"Lead, fiyatlandırma konusunda bazı endişeleri olduğunu belirtti ve içerik hakkında daha fazla bilgi istedi. Görüşme sırasında, demo için uygun zamanlama konusunda da temkinli davrandı; follow-up yapılması gerektiğini vurguladı. Ayrıca, kendi durumunu ve iş arayışını göz önünde bulundurmak istediğini ifade etti."
bb94be8b-d6eb-4c20-a3cc-5d7c6cd8e598,positive_engagement,tr,"Lead, Retail Management ile ilgili olarak belirli sorular sordu ve hizmetimiz hakkında daha fazla bilgi almak için bir demo talep etti. Ayrıca, iletişimde kalmamızı istedi ve SMS ile gönderdiğimiz bilgilere olumlu yanıt verdi."
10b09882-4c5c-4cbc-b173-993f8e7a57e3,disengaged,mix,"Lead, gönderdiğim e-postayı açtı ancak geri dönüş yapmadı. Ziyaret süresi orta seviyede olsa da, ilgisinin sınırlı olduğu anlaşılıyor. Next step olarak follow-up yapmayı planlıyorum."
177895fe-f14f-452f-b96c-8bb875ccc3d5,disengaged,tr,"SMS gönderildi, ancak geri dönüş almadım. Lead'in ilgisi düşük görünüyor ve daha fazla iletişim kurma isteği yok gibi. Site ziyaret süresi orta seviyede kalmış."
491572e1-f13c-4b54-b417-b324a6ca18f9,objection,en,The conversation highlighted some concerns regarding pricing and the timeline for implementation. The individual seems interested but is cautious about the investment required at this time. Further follow-up may be needed to address these points.
69ff5621-ae21-4b21-a37d-522f1b88625d,neutral,tr,"Yapılan etkileşimde, e-posta açıldığı ancak site ziyaret süresinin oldukça kısa olduğu görüldü. Lead, uzmanlık alanı hakkında bilgi vermedi. Takip için uygun bir zaman dilimi belirlenebilir."
3a0bfc9b-549c-488d-986b-01c07cb49d26,neutral,en,"Engagement occurred via chat conversation, where the individual inquired about services but did not provide specific details about their expertise or needs. They came across the information through a Google search. The site visit duration was relatively short, suggesting a need for further follow-up to gauge interest."
4fce58e5-5323-4b38-92d9-5329d6c2d445,disengaged,mix,"Lead'in son e-posta açılımı gerçekleşti, ancak site ziyareti süresi oldukça düşük. İlgilendiğine dair fazla bir belirti yok; follow-up yapmanın etkili olup olmayacağını değerlendirmek gerekli. Şu an için pipeline'da ilerleme kaydetmek zor görünüyor."
e47fa13a-0979-4b90-9275-132527d933ba,positive_engagement,tr,"Lead, web sitemizi ziyaretinde birkaç soru sordu ve ürünlerimiz hakkında daha fazla bilgi almak için bir demo talep etti. İlgisi yüksek görünüyor ve ilerleyen günlerde iletişimde kalmayı umuyor."
7cef7fa6-e602-4439-85a9-c18e4fb43395,disengaged,tr,SMS ile gönderilen bilgilere karşılık geri dönüş alınamadı. Lead'in site üzerindeki etkileşimi oldukça düşük seviyede. İlgi gösterip göstermediği belirsiz.
45317666-2f4d-4403-9f94-935c3208c100,positive_engagement,tr,"Yapılan görüşmede, Lead belirli konular hakkında sorular sordu ve ürünü daha yakından tanımak için bir demo talep etti. İlgisini sürdürüyor gibi görünüyor."
7a9a464b-8e22-40c9-9de3-c9071881c1db,objection,mix,"Lead, pricing konusunda bazı endişeler dile getirdi ve seçenekleri daha ayrıntılı incelemek istediğini belirtti. Ayrıca, demo için uygun bir zaman ayarlamakta çekimser olduğunu ifade etti. Takip etmek için uygun bir tarih belirlemek önemli olacak."
b91caad7-8129-42dd-baa6-e6172953f0a4,disengaged,tr,Son chat görüşmesinden sonra geri dönüş yapılmadı. İlgilendiği konular net değil ve iletişimde belirgin bir soğukluk mevcut. Site ziyaret süresi ise oldukça kısa kaldı.
104cd71e-a2e1-488e-9589-c41bcfe0c370,neutral,mix,"Lead, gönderilen e-postayı açtı ve Human Resource Management ile ilgili bilgi almak için web sitemizde orta süre harcadı. Takip sürecini devam ettirmek için bir follow-up planlamak faydalı olabilir."
88311881-6ea6-45a6-bdde-9d9cfe122189,neutral,mix,Tekrar iletişime geçmek için SMS gönderildi. Lead’in marketing management alanındaki ilgisi devam ediyor; siteyi uzun süre ziyaret etti. Takip için bir demo ayarlamayı düşünebilirim.
f3e13b71-86ca-4f21-87b4-5fd465baaeaf,neutral,mix,"Lead ile yapılan chat conversation sırasında ürün hakkında genel bilgiler paylaşıldı. İlgili pricing detayları ve demo talep etme olasılığı üzerinde duruldu. Öğrenci olan lead, ilgisini sürdürdüğünü belirtti fakat henüz bir karar vermedi. Follow-up için uygun zaman ayarlanacak."
e09b83b5-b429-4a0a-a0f2-21a2f5046f92,objection,en,"The conversation touched on the various offerings, but there were some concerns regarding pricing and the timeline for implementation. The response was cautious, indicating a need for further clarification before moving forward."
1a894482-d254-48ca-b1ef-e1764faa80f5,disengaged,mix,"Lead, son e-postaya yanıt vermedi ve iletişimde bir geri dönüş yok. Siteyi ziyaret etmesine rağmen, engagement seviyesi düşük görünüyor. Takip için bir plan oluşturmaya devam edeceğim."
8cf4f05c-8104-4eed-adba-855578645819,neutral,tr,"Lead'in organic search üzerinden geldiği ve seyahat ve turizm alanında bilgi arayışında olduğu tespit edildi. Ancak son e-posta iletimi başarısız oldu. Siteyi yüksek süreyle ziyaret etti, bu durum ilginin devam ettiğini gösteriyor."
096b8c8e-6cad-4dac-a097-2542d460f069,positive_engagement,mix,"Lead, website üzerindeki bazı içerikleri inceledikten sonra e-posta üzerinden kısa bir takip talep etti. Supply Chain Management konusundaki önerilerimizle ilgilendiğini ve pricing hakkında daha fazla bilgi almak istediğini belirtti. Bir demo planlamak için uygun zamanını öğrenmek için dönüş yapacağım."
2a008bc7-5833-4f6e-87e6-fcbe8725ec49,positive_engagement,en,The lead expressed interest in our offerings and asked several questions during the interaction. They have requested a follow-up demo to explore our solutions further.
5857eeef-41cb-4523-a654-8709f6c8d8c6,neutral,mix,"Lead, siteyi uzun süre ziyaret etti ve Supply Chain Management alanında bilgi almak için bizimle iletişime geçti. Gelecek için bir follow-up planlamak adına bekliyoruz. Pricing ve demo talepleriyle ilgili daha fazla bilgi vermek üzere süreçte ilerlemek mümkün olabilir."
8ffde4a8-67e8-4f3c-af75-401590d300c0,positive_engagement,en,"The interaction was encouraging, with the lead expressing interest in our offerings and asking insightful questions regarding potential use cases. They requested a follow-up demo to discuss how our solutions could specifically benefit their organization."
e35a21a8-b165-43a6-82f2-e71605d6769a,positive_engagement,mix,"Lead, gönderdiğimiz e-postayı açtı ve içeriği hakkında bazı sorular sordu. Özellikle demo talep etti ve pricing üzerinde daha fazla bilgi almak istedi. Takip için uygun bir zaman belirlemek adına iletişim kurmayı önerdik."
e891435f-0982-4df1-845d-747bcf72c967,disengaged,tr,"Lead, son gönderdiğim e-postayı açtı ancak geri dönüş yapmadı. Web sitemizde de kısa bir süre kaldı, ilgi düzeyi düşük görünüyor. Takip için uygun bir zaman belirlemek istiyorum."
46c89aac-438f-46fd-8987-db4e82ac5182,positive_engagement,mix,"Lead, son e-postayı açtıktan sonra web sitemizi uzun süre incelemiş ve bazı sorular sormak istediğini belirtti. Demo talep etti ve pricing konusunda daha fazla bilgi almak için bir takip yapılmasını istedi. İlgili bir yaklaşım sergiliyor, bu yüzden dikkatle ilerlemek önemli."
ddb3b76d-974f-423b-9b63-62f7e3639e41,positive_engagement,tr,"Lead, gönderdiğim SMS'e hızlı bir geri dönüş yaptı ve ürünle ilgili detaylar sordu. Özellikle özellikler ve fiyatlandırma hakkında bilgi almak istediğini belirtti. Takip için bir demo görüşmesi ayarlamak istediğini ifade etti."
b26b050b-6998-4858-a4f3-9a9fb0020b37,positive_engagement,tr,E-posta içeriğine yanıt olarak birkaç sorusu oldu ve hizmetlerimizle ilgili daha fazla bilgi almak istedi. Takip için bir demo ayarlamak konusunda istekli görünüyor.
0e141db6-1e14-4aa4-8d24-0a8151f0245b,positive_engagement,mix,"Lead, gönderdiğim e-postayı açtıktan sonra geri dönüş yaparak demo talep etti ve pricing konusunda bazı sorular sordu. Ayrıca, takip amacıyla bir görüşme ayarlamak istediğini belirtti. Bu süreçteki ilgisi, potansiyel olarak güçlü bir pipeline oluşturma fırsatı sunuyor."
4433719b-91bd-4145-a68d-be17e69ecac1,neutral,tr,"Lead, organik arama sonuçları aracılığıyla web sitemizi ziyaret etti ve sonrasında lead olarak konumlandırıldı. Uzmanlık alanı hakkında bilgi bulunmamakta ve mesleği şu anda işsiz. Siteyi ziyareti kısa sürdü. Takip için uygun bir zaman belirlenmesi faydalı olabilir."
5398e7ff-74db-4074-89fb-4fd9a603f521,neutral,mix,Lead ile yapılan son e-posta iletişimi geri döndü ve siteyi çok kısa bir süre ziyaret etti. Takip için uygun bir zamanlama belirlemek amacıyla bir follow-up yapılması gerekebilir. Pricing ve demo bilgileri hakkında daha fazla veri sağlamanın faydalı olacağı düşünülebilir.
9c44ed14-53d1-4882-8152-f58e47f4d981,neutral,mix,"Son iletişimde SMS gönderildi ve lead, siteyi kısa bir süre ziyaret etti. Marketing Management alanında uzmanlaşmış olduğundan bahsetti. Bir sonraki adımda pricing ve demo konularında bir follow-up yapılması gerektiği düşünülebilir."
0d8d21f9-43a6-4bd8-a185-e53457dc3329,positive_engagement,tr,"Lead, gönderdiğim SMS'e hızlı bir yanıt verdi ve platformumuzun özellikleri hakkında daha fazla bilgi almak için bir demo talep etti. Ayrıca pazarlama yönetimiyle ilgili sorular sordu ve süreç hakkında net bir anlayış elde etmeye çalışıyor."
34195fad-ced7-4d22-a434-7a2b7304a94a,positive_engagement,tr,"Lead, gönderdiğim e-postayı açtı ve içerikle ilgili bazı sorular sordu. Ayrıca, ürünün bir demosunu talep etti ve daha fazla bilgi almak için iletişimde kalmak istediğini belirtti."
033ac690-a339-4b69-b6a9-95ba2ca28af3,disengaged,en,"The interaction suggests a lack of enthusiasm, with minimal engagement shown after the last email was opened. The lead's brief site visit and low interaction levels indicate they may not be actively pursuing further communication."
4b1fd274-b75f-44ce-985e-6f81e289365c,neutral,tr,"Olark üzerinden yapılan sohbet sırasında, lead'in belirli bir uzmanlık alanı veya mesleği hakkında bilgi vermediği ve siteyi çok kısa süre ziyaret ettiği görüldü. Ek bilgi edinmek için takip edilmesi önerildi."
ed89b003-aebb-4dc9-83aa-07e3e3fed860,objection,tr,"E-posta açılışından sonra yapılan görüşmede, önerilen çözümün fiyat ve uygulama süresi hakkında bazı endişeler dile getirildi. Lead, sunulan içeriğin ihtiyaçlarına tam olarak uyum sağlayıp sağlamayacağı konusunda temkinli bir yaklaşım sergiledi. İlgiyi sürdürmek adına ek bilgi sağlama teklifinde bulundum."
8e5b28c3-e62b-4f63-8163-6e0dab32cd84,positive_engagement,en,"The interaction was quite engaging, as there were several questions about our offerings and their applicability in operations management. The lead expressed interest in scheduling a follow-up demo to explore further possibilities, indicating a genuine curiosity despite their recent decision to unsubscribe."
2a014624-5ce7-4570-8891-34721a52d416,objection,tr,"Lead, fiyatlandırma konusunda bazı endişeler dile getirdi ve daha fazla bilgi talep etti. Ayrıca, içeriğin zamanlamasıyla ilgili şüpheleri olduğunu belirtti. Görüşme ilerledi ancak daha fazla netlik sağlamak için beklemede."
b7bb40de-230d-4a40-a2e8-1869caefdee2,positive_engagement,mix,"Lead, Finance Management ile ilgili olarak bazı sorular sordu ve bilgi almak için bir demo talep etti. Ayrıca pricing ile ilgili detayları öğrenmek istedi. Takip için uygun bir zaman belirlemek gerektiğini belirtti."
75596493-46f4-4864-9f64-3093d7d45dcf,objection,tr,"Lead, fiyat ve içerik hakkında bazı endişelerini dile getirdi. Uzmanlık alanından dolayı sunduğumuz çözümün kendisi için uygun olup olmadığından emin değil. Daha fazla bilgi ve netlik talep etti."
c5146f1f-3948-4996-b901-3371a94d4860,positive_engagement,mix,"Lead, gönderdiğim e-postayı açtı ve içerikle ilgili bazı sorular sordu. Demo talebinde bulundu ve fiyatlandırma hakkında daha fazla bilgi istedi. Takip etmek için uygun bir zaman belirlemek üzere bir sonraki adımı görüşmek istiyor."
403eeb5e-8eb7-4364-9551-a4a9f1d09173,neutral,en,"The interaction was limited, with the email opened but no further engagement noted. The lead appears to be exploring finance management resources, but the visit duration on the site was minimal. Further follow-up may be beneficial to gauge interest."
196bf461-dbef-4c26-8876-12200442abae,objection,mix,"Lead, fiyatlandırma konusunda bazı tereddütler yaşadığını belirtti ve sunduğumuz hizmetlerin detaylarını daha iyi anlamak için bir demo talep etti. Ayrıca, zamanlama ile ilgili de bir takım endişeleri olduğunu ifade etti. Follow-up için uygun bir zaman belirlemek üzere iletişimde kalmayı önerdim."
7ba9f37b-96a0-4f86-ae68-c24a4f75c709,disengaged,mix,"Lead ile son gönderilen SMS üzerine iletişim kurdum, ancak yanıt alamadım. Siteyi ziyaret süresi çok kısa olduğu için, ilginin sınırlı olduğunu düşünüyorum. Bir süre sonra tekrar follow-up yapmayı planlıyorum."
e1ae760b-29d5-4916-9c76-b09d0d277c8e,neutral,tr,"Lead, gönderilen e-postayı açmış ve web sitesinde uzun süre kalmış. Gelecek iletişim için takip edilmesi gereken bir durum oluştu. Şu aşamada daha fazla bilgi sağlamak faydalı olabilir."
